"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue","avgBedrooms","avgRooms","fold_id","preds","residuals"
-117.91,33.83,47,504,113,375,109,3.6607,160600,1.03669724770642,4.62385321100917,1,150209.859455936,10390.140544064
-117.91,33.82,29,1444,326,1038,271,2.3843,182900,1.2029520295203,5.32841328413284,1,155710.732423161,27189.2675768389
-117.93,33.81,18,3291,587,1640,563,4.8981,166300,1.04262877442274,5.84547069271758,1,242331.684767366,-76031.6847673661
-117.93,33.8,34,3903,717,2054,716,4.2731,218000,1.00139664804469,5.45111731843575,1,207426.759193373,10573.2408066268
-117.92,33.8,17,1317,256,679,272,4.6696,159500,0.941176470588235,4.84191176470588,1,201534.149048804,-42034.1490488039
-117.93,33.8,29,1672,267,891,281,4.8611,231900,0.95017793594306,5.95017793594306,1,220220.255645281,11679.7443547191
-117.95,33.82,35,1068,190,514,174,4.0735,208700,1.09195402298851,6.13793103448276,1,208418.228587961,281.771412038623
-118,33.81,13,2782,605,1749,628,4.1276,153800,0.963375796178344,4.42993630573248,1,176596.718589713,-22796.7185897134
-117.99,33.8,25,3179,639,2526,623,3.3281,180800,1.02568218298555,5.10272873194222,1,169423.453022774,11376.5469772264
-117.96,33.8,33,2362,394,1185,387,4.425,188400,1.01808785529716,6.10335917312661,1,203146.799122199,-14746.7991221989
-117.95,33.78,26,4115,883,2184,825,3.9536,191000,1.07030303030303,4.98787878787879,1,217241.777915582,-26241.7779155819
-117.92,33.78,35,1654,323,1065,354,3.4837,186500,0.912429378531073,4.67231638418079,1,177408.91243768,9091.08756232
-117.94,33.77,32,714,142,654,154,4.5052,170800,0.922077922077922,4.63636363636364,1,169423.453022774,1376.54697722642
-117.96,33.78,33,1520,239,658,242,4.875,269300,0.987603305785124,6.28099173553719,1,229002.496242712,40297.5037572877
-117.95,33.76,29,1829,366,1703,343,4.1295,188000,1.06705539358601,5.33236151603499,1,178930.849367482,9069.15063251756
-117.94,33.76,27,2512,506,1861,511,4.2386,184200,0.990215264187867,4.91585127201566,1,188025.969207609,-3825.96920760896
-117.94,33.76,33,1441,337,1233,331,3.7232,176200,1.01812688821752,4.35347432024169,1,163598.131310297,12601.8686897034
-117.97,33.75,32,1564,270,973,290,3.75,190400,0.931034482758621,5.39310344827586,1,189587.039125925,812.960874075419
-117.93,33.76,21,2884,662,2613,645,4.05,177900,1.02635658914729,4.47131782945736,1,169137.933445634,8762.06655436609
-117.92,33.75,19,1920,471,1413,432,4.0313,147500,1.09027777777778,4.44444444444444,1,181355.526253607,-33855.5262536066
-117.91,33.77,26,5556,1398,4545,1333,3.0902,190400,1.04876219054764,4.16804201050263,1,186615.900465963,3784.09953403703
-117.93,33.74,30,1654,434,1843,467,3.1403,153000,0.929336188436831,3.54175588865096,1,153961.942108683,-961.942108683113
-117.93,33.73,27,3662,834,3009,743,3.9816,179500,1.12247644683715,4.92866756393001,1,197217.122324373,-17717.122324373
-117.95,33.74,21,3576,554,1846,538,5.9838,271900,1.02973977695167,6.64684014869888,1,265125.307919502,6774.69208049768
-117.98,33.65,18,1027,206,436,180,4.2159,211300,1.14444444444444,5.70555555555556,1,270077.432037304,-58777.4320373042
-117.98,33.65,22,3592,527,1598,523,6.5501,294900,1.00764818355641,6.86806883365201,1,338073.350464785,-43173.350464785
-117.97,33.73,26,1694,260,885,279,5.0875,224200,0.931899641577061,6.07168458781362,1,237153.006547528,-12953.0065475275
-117.92,33.73,17,1692,293,934,280,4.4728,205800,1.04642857142857,6.04285714285714,1,226356.646342906,-20556.6463429063
-117.92,33.72,17,3318,502,1520,498,5.5501,274200,1.00803212851406,6.66265060240964,1,245040.311768904,29159.6882310957
-117.96,33.71,19,4328,849,2243,808,5.5702,342600,1.05074257425743,5.35643564356436,1,251704.981328733,90895.0186712673
-117.94,33.71,18,3695,602,1779,572,5.9449,276500,1.05244755244755,6.45979020979021,1,284378.35761963,-7878.35761962971
-117.94,33.7,18,4827,718,2471,716,6.1181,284500,1.00279329608939,6.74162011173184,1,266498.095527547,18001.9044724532
-117.95,33.69,24,4269,618,1954,597,6.9261,284600,1.03517587939698,7.15075376884422,1,325358.206267974,-40758.2062679743
-117.95,33.7,17,5781,924,2585,915,5.343,231900,1.00983606557377,6.31803278688525,1,254896.640788026,-22996.640788026
-117.98,33.7,16,5127,631,2142,596,7.8195,390500,1.05872483221477,8.60234899328859,1,380990.012660528,9509.98733947211
-117.96,33.69,17,2500,343,1242,368,7.7313,316700,0.932065217391304,6.79347826086957,1,340802.804461344,-24102.804461344
-117.99,33.69,17,3386,729,1715,666,3.7479,213000,1.09459459459459,5.08408408408408,1,235517.056378343,-22517.0563783434
-117.98,33.69,16,2437,438,986,422,5.7117,247200,1.03791469194313,5.77488151658768,1,281478.550726711,-34278.5507267109
-117.96,33.67,16,5143,652,2209,637,7.0173,382100,1.02354788069074,8.07378335949764,1,359466.355633156,22633.6443668436
-117.96,33.65,23,5379,684,1826,555,7.0151,350600,1.23243243243243,9.69189189189189,1,393296.001167722,-42696.0011677223
-117.97,33.73,18,3698,574,2046,614,6.2984,269800,0.93485342019544,6.0228013029316,1,262856.021975064,6943.97802493552
-117.98,33.73,18,3833,1056,2192,996,3.4679,219700,1.06024096385542,3.84839357429719,1,205974.728908679,13725.2710913211
-117.98,33.67,7,5664,1174,2493,1101,5.8252,264700,1.06630336058129,5.14441416893733,1,288865.911931991,-24165.911931991
-117.98,33.68,14,3396,477,1542,472,7.3982,369100,1.01059322033898,7.19491525423729,1,359931.446367902,9168.55363209778
-117.97,33.68,16,4508,598,2221,623,7.3731,390800,0.959871589085072,7.23595505617978,1,333290.20013375,57509.7998662498
-117.99,33.68,13,4000,883,1999,881,4.7245,273600,1.00227014755959,4.54029511918275,1,257241.627270144,16358.3727298562
-117.99,33.67,17,1692,427,903,423,3.5859,262500,1.00945626477541,4,1,282914.492628767,-20414.4926287672
-117.99,33.66,29,1330,293,613,236,4.6591,353100,1.24152542372881,5.63559322033898,1,319185.970638104,33914.0293618958
-118.05,33.65,5,7017,935,2427,867,10.1154,477700,1.07843137254902,8.09342560553633,1,497514.793893435,-19814.793893435
-118.01,33.73,23,4095,578,1766,589,6.7418,302500,0.981324278438031,6.95246179966044,1,318855.423335418,-16355.4233354176
-118.02,33.73,24,6393,1141,2743,1057,5.1384,336900,1.0794701986755,6.04824976348155,1,313712.173969731,23187.8260302689
-118.03,33.72,24,5203,957,2465,946,5.163,261000,1.01162790697674,5.5,1,260381.206244771,618.79375522933
-118,33.73,26,2236,280,809,282,6.7395,342800,0.99290780141844,7.9290780141844,1,353098.800795647,-10298.8007956469
-118.05,33.72,14,2673,687,1192,656,4.1862,188900,1.04725609756098,4.07469512195122,1,233148.282936393,-44248.2829363932
-118.1,33.74,33,2119,524,872,465,4.537,495500,1.12688172043011,4.55698924731183,1,403668.767551202,91831.232448798
-118.1,33.74,31,1310,342,563,310,4.6528,457100,1.10322580645161,4.2258064516129,1,422212.81123128,34887.1887687204
-118.06,33.72,22,4311,531,1426,533,9.8177,500001,0.99624765478424,8.08818011257036,1,495168.187304065,4832.81269593455
-118.09,33.77,26,1388,409,515,392,1.8015,62000,1.04336734693878,3.54081632653061,1,125993.023872007,-63993.0238720067
-118.08,33.77,26,3083,806,960,723,1.9074,68500,1.11479944674965,4.26417704011065,1,205390.609869213,-136890.609869213
-118.08,33.76,26,996,364,366,313,1.2813,46700,1.1629392971246,3.18210862619808,1,193220.730948361,-146520.730948361
-117.99,33.73,17,5239,1045,2440,985,4.375,248100,1.06091370558376,5.31878172588832,1,241486.620592568,6613.37940743222
-117.98,33.76,24,1880,405,967,418,4.4545,192500,0.9688995215311,4.49760765550239,1,229123.882380701,-36623.8823807008
-118.01,33.77,32,1771,296,995,272,5.8362,217500,1.08823529411765,6.5110294117647,1,295115.197500985,-77615.1975009845
-118,33.76,14,1120,319,982,307,2.9083,179200,1.03908794788274,3.64820846905537,1,158310.385635165,20889.6143648346
-118.03,33.77,24,3810,579,1818,590,5.8053,255900,0.98135593220339,6.45762711864407,1,262863.532530579,-6963.5325305789
-118.04,33.76,25,4061,545,1623,527,7.1572,294900,1.03415559772296,7.70588235294118,1,377094.717650777,-82194.7176507766
-118.01,33.79,30,2460,403,1277,395,5.4372,223200,1.02025316455696,6.22784810126582,1,248429.534953339,-25229.5349533395
-118.02,33.78,28,3375,559,1754,554,5.5446,228900,1.00902527075812,6.09205776173285,1,241089.763621278,-12189.7636212779
-118.07,33.79,34,2473,383,967,353,5.8283,362400,1.08498583569405,7.0056657223796,1,331495.485408703,30904.5145912966
-118.08,33.78,34,2287,347,1051,346,5.5767,372000,1.0028901734104,6.60982658959538,1,260098.83616763,111901.16383237
-118.08,33.78,25,5321,967,1969,903,5.0102,340100,1.07087486157254,5.89258028792913,1,308655.744832502,31444.2551674979
-118.02,33.79,23,6368,1030,3281,1001,6.1142,240400,1.02897102897103,6.36163836163836,1,269955.600935052,-29555.6009350524
-118.05,33.78,25,2356,330,937,326,6.6264,359100,1.01226993865031,7.22699386503067,1,333297.77553813,25802.2244618703
-118.06,33.8,21,2196,504,1215,477,4.8,196900,1.05660377358491,4.60377358490566,1,231240.004116747,-34340.0041167472
-118.07,33.79,26,4422,624,1936,625,6.4288,320700,0.9984,7.0752,1,321979.504077959,-1279.50407795911
-118.06,33.82,25,2637,462,965,415,4.5833,190900,1.11325301204819,6.35421686746988,1,298868.588446229,-107968.588446229
-118.02,33.82,19,2485,437,1286,431,4.7466,258300,1.0139211136891,5.76566125290023,1,232768.453470789,25531.5465292109
-118.03,33.81,26,3635,567,1779,543,5.7089,237400,1.04419889502762,6.69429097605893,1,252148.290031301,-14748.2900313008
-118.03,33.86,19,1795,328,1014,322,4.535,289300,1.01863354037267,5.57453416149068,1,211693.560055002,77606.4399449981
-118.02,33.81,34,3482,614,2227,641,5.1155,200900,0.957878315132605,5.43213728549142,1,219802.010966296,-18902.0109662959
-118.02,33.86,26,2342,383,1290,394,5.6677,220700,0.972081218274112,5.94416243654822,1,238491.416566565,-17791.4165665653
-118.03,33.85,30,2320,448,1434,452,4.0865,203700,0.991150442477876,5.13274336283186,1,188835.412509143,14864.5874908572
-118.01,33.87,25,6348,1615,4188,1497,3.139,185700,1.07882431529726,4.24048096192385,1,188684.502981385,-2984.50298138545
-117.99,33.86,20,3540,906,2898,876,3.0252,178000,1.03424657534247,4.04109589041096,1,177408.91243768,591.087562319997
-117.99,33.88,25,3401,509,1503,498,6.6704,240600,1.02208835341365,6.8293172690763,1,332313.146045993,-91713.1460459926
-120.18,39.14,25,2171,386,248,116,3.0375,171900,3.32758620689655,18.7155172413793,1,156882.218641688,15017.7813583118
-120.15,39.15,25,1669,348,163,78,5.75,176600,4.46153846153846,21.3974358974359,1,263148.654515633,-86548.654515633
-120.11,39.24,21,3005,574,385,150,3.1193,153300,3.82666666666667,20.0333333333333,1,156195.54090925,-2895.54090925041
-120.08,39.23,19,1746,306,251,104,4.8182,146900,2.94230769230769,16.7884615384615,1,164792.112956568,-17892.1129565682
-120.02,39.24,24,1602,426,751,257,1.7609,99300,1.65758754863813,6.23346303501946,1,72631.2514328895,26668.7485671105
-121.06,38.91,18,6501,1416,2954,1373,2.5373,143000,1.0313182811362,4.73488710852149,1,133583.913556224,9416.08644377615
-121.06,38.88,17,7635,1284,3096,1227,4.2917,184300,1.04645476772616,6.22249388753056,1,189965.162884217,-5665.16288421687
-121.18,38.78,13,3480,528,1432,532,6.1642,277800,0.992481203007519,6.54135338345865,1,248297.388477564,29502.6115224356
-121.18,38.8,18,2541,414,1276,405,5.1857,220100,1.02222222222222,6.27407407407407,1,186240.856907032,33859.1430929681
-121.21,38.75,11,4552,639,2006,623,4.3962,264400,1.02568218298555,7.30658105939005,1,188605.931772912,75794.0682270879
-121.27,38.72,6,4664,644,2105,663,6.0804,198700,0.971342383107089,7.03469079939668,1,217496.454257889,-18796.4542578895
-121.27,38.75,21,4812,1117,1985,1045,2.5083,128500,1.0688995215311,4.60478468899522,1,125570.737968033,2929.26203196667
-121.28,38.75,52,493,89,189,94,2.108,83800,0.946808510638298,5.24468085106383,1,112608.631338283,-28808.6313382827
-121.3,38.74,41,4374,1039,2387,959,2.3611,87900,1.08342022940563,4.56100104275287,1,104873.968739602,-16973.968739602
-121.28,38.8,7,9003,1739,4445,1591,3.816,147900,1.09302325581395,5.65870521684475,1,147179.279554981,720.720445019164
-121.24,38.82,5,12259,1643,4819,1582,5.4498,217300,1.0385587863464,7.74905183312263,1,219821.59874669,-2521.59874668976
-121.19,38.87,20,3118,500,1405,519,6,209400,0.963391136801541,6.00770712909441,1,219621.738262143,-10221.738262143
-121.28,38.9,31,1297,259,765,240,2.7656,93600,1.07916666666667,5.40416666666667,1,92521.128746611,1078.87125338901
-121.1,38.92,21,4064,871,1847,859,3.0321,135500,1.0139697322468,4.73108265424913,1,144036.122505604,-8536.12250560371
-121.07,38.92,15,5301,884,2335,831,4.515,164000,1.06377858002407,6.37906137184116,1,181423.078632304,-17423.0786323041
-121.05,38.92,34,2144,372,899,378,3.3021,158800,0.984126984126984,5.67195767195767,1,150314.946284268,8485.05371573215
-121.15,39,15,4145,691,1872,680,4.3553,220600,1.01617647058824,6.09558823529412,1,170193.452039442,50406.5479605579
-121.08,38.95,18,1931,380,1271,377,2.7463,156100,1.0079575596817,5.12201591511936,1,115827.672659309,40272.3273406911
-121.07,38.94,14,1710,294,839,297,4.7143,150700,0.98989898989899,5.75757575757576,1,182353.363231999,-31653.3632319986
-120.87,39.18,25,2691,598,964,373,3.9196,142700,1.60321715817694,7.21447721179625,1,129484.949884581,13215.0501154186
-120.93,39.9,20,1511,328,791,320,2.0221,70900,1.025,4.721875,1,77555.4979053832,-6655.49790538322
-120.93,39.96,15,1666,351,816,316,2.9559,118800,1.11075949367089,5.27215189873418,1,94865.911018949,23934.088981051
-120.48,39.78,11,513,104,204,86,2.375,1e+05,1.2093023255814,5.96511627906977,1,79899.4883976604,20100.5116023396
-120.45,39.8,47,2149,456,965,419,1.7829,55900,1.08830548926014,5.12887828162291,1,62932.4979774737,-7032.49797747371
-120.15,39.8,19,785,151,366,140,3.0625,82500,1.07857142857143,5.60714285714286,1,89563.9071748399,-7063.90717483993
-120.94,40.17,22,1334,261,597,222,2.2132,89200,1.17567567567568,6.00900900900901,1,81387.3168504267,7812.68314957326
-121.23,40.01,38,725,190,219,115,1.625,75000,1.65217391304348,6.30434782608696,1,55708.3191432845,19291.6808567155
-121.08,40.19,11,919,199,69,43,1.6944,137500,4.62790697674419,21.3720930232558,1,167427.399940348,-29927.3999403484
-121.09,40.3,15,1717,336,501,206,3.6477,113400,1.63106796116505,8.33495145631068,1,127152.730951058,-13752.7309510584
-121.15,40.25,14,5156,880,616,281,3.3462,145200,3.13167259786477,18.3487544483986,1,139620.564341276,5579.43565872376
-117.35,34,38,1214,254,723,236,2.5469,87800,1.07627118644068,5.14406779661017,1,73364.218030544,14435.781969456
-117.36,33.99,42,1178,261,804,283,2.9688,92900,0.92226148409894,4.16254416961131,1,97974.8300145382,-5074.83001453815
-117.37,34.01,15,1386,247,703,185,3.6415,124200,1.33513513513514,7.49189189189189,1,117215.021710415,6984.97828958544
-117.38,33.98,10,642,176,462,186,2.1528,162500,0.946236559139785,3.45161290322581,1,118647.269823513,43852.7301764869
-117.37,33.98,27,1342,547,844,484,1.1194,95800,1.1301652892562,2.77272727272727,1,132323.349265076,-36523.3492650762
-117.36,33.97,32,1625,335,1212,327,2.7596,82200,1.02446483180428,4.96941896024465,1,78252.7259693248,3947.2740306752
-117.41,33.97,34,2316,365,956,389,4.337,157800,0.938303341902314,5.95372750642673,1,156861.489306027,938.510693973454
-117.37,33.95,32,2215,351,771,311,4.3542,142600,1.12861736334405,7.12218649517685,1,179317.210013579,-36717.2100135787
-117.42,33.93,32,2885,595,1509,590,3.1795,125600,1.00847457627119,4.88983050847458,1,117343.816588958,8256.1834110419
-117.41,33.94,22,4179,1081,2096,1013,2.4435,118500,1.06712734452122,4.1253701875617,1,117883.66528428,616.33471572015
-117.43,33.93,15,4836,1368,3012,1240,2.1865,129300,1.10322580645161,3.9,1,111543.914653134,17756.0853468663
-117.43,33.93,31,1273,262,686,254,2.4922,109400,1.03149606299213,5.01181102362205,1,103553.728278024,5846.27172197562
-117.44,33.92,33,2433,525,1466,517,3.0437,110800,1.01547388781431,4.70599613152805,1,116952.694895841,-6152.69489584074
-117.45,33.92,35,2552,588,1840,551,2.2548,113300,1.06715063520871,4.63157894736842,1,84586.4458860645,28713.5541139355
-117.39,33.92,25,2886,583,2327,577,2.3851,113700,1.0103986135182,5.00173310225303,1,74979.2012560499,38720.7987439501
-117.4,33.9,32,1263,178,508,180,3.6667,314100,0.988888888888889,7.01666666666667,1,179308.254325681,134791.745674319
-117.44,33.9,23,4487,754,2609,778,4.2788,148700,0.969151670951157,5.76735218508997,1,141415.943206905,7284.05679309508
-117.4,34,24,2316,599,1829,532,1.6955,86800,1.12593984962406,4.35338345864662,1,80588.9534874902,6211.04651250983
-117.42,34,32,1617,346,1153,385,3.016,96600,0.898701298701299,4.2,1,124550.382779767,-27950.3827797675
-117.44,33.99,12,9966,1517,5008,1492,4.5625,171300,1.01675603217158,6.67962466487936,1,159110.382745795,12189.6172542052
-117.5,34,15,1929,317,1237,316,4.4063,128500,1.00316455696203,6.10443037974684,1,129214.062270514,-714.062270514318
-117.49,34.02,21,3736,738,2021,640,4.4545,142400,1.153125,5.8375,1,161065.860477382,-18665.8604773823
-117.53,33.97,34,1293,215,774,217,3.8906,141000,0.990783410138249,5.95852534562212,1,126117.62502433,14882.3749756696
-117.55,34,17,3583,700,1587,719,2.6979,75000,0.973574408901252,4.98331015299026,1,128984.89032312,-53984.8903231195
-117.53,33.94,21,5675,935,2834,865,4.2263,203200,1.08092485549133,6.5606936416185,1,181783.291579557,21416.7084204425
-117.57,33.9,7,3797,850,2369,720,3.5525,137600,1.18055555555556,5.27361111111111,1,125641.54739979,11958.4526002097
-117.47,33.95,15,6248,1249,3795,1128,4.1264,124600,1.1072695035461,5.53900709219858,1,141661.54437865,-17061.5443786497
-117.48,33.94,29,1625,336,1046,320,3.1985,117300,1.05,5.078125,1,105959.381949542,11340.6180504576
-117.46,33.93,19,4780,861,3043,766,3.7431,132800,1.12402088772846,6.2402088772846,1,129781.962826797,3018.03717320311
-117.49,33.9,7,10235,2238,5271,2094,3.6071,159100,1.06876790830946,4.88777459407832,1,136335.023464573,22764.9765354274
-117.48,33.91,22,3611,666,1869,649,4.2207,141100,1.02619414483821,5.56394453004622,1,144245.744882681,-3145.74488268132
-117.53,33.88,22,2855,667,2453,624,3.1312,91000,1.06891025641026,4.57532051282051,1,114913.608901281,-23913.6089012807
-117.55,33.88,19,2472,618,2143,610,2.2372,108800,1.01311475409836,4.05245901639344,1,122855.280560318,-14055.2805603183
-117.59,33.88,13,3239,849,2751,813,2.6111,107000,1.04428044280443,3.9840098400984,1,117359.25965798,-10359.2596579803
-117.58,33.87,30,701,131,356,125,3.2917,144300,1.048,5.608,1,145280.469833654,-980.46983365377
-117.56,33.83,28,895,127,346,115,5.4788,339300,1.10434782608696,7.78260869565217,1,250269.102650369,89030.897349631
-117.55,33.83,6,502,76,228,65,4.2386,500001,1.16923076923077,7.72307692307692,1,257863.50541234,242137.49458766
-117.6,33.87,18,6450,1165,3716,1113,4.2721,150300,1.04672057502246,5.79514824797844,1,163099.281396441,-12799.2813964412
-117.6,33.87,15,7626,1570,3823,1415,3.4419,138100,1.1095406360424,5.38939929328622,1,148791.41504828,-10691.4150482798
